id,centrality,closeness,clustering
1495881039004286982,1.3159539396155334e-07,0.3034057573451477,0.9703462195311288
1485980548103299074,9.495444753709867e-05,0.36806168228971947,0.7679692194563357
1507069770050461698,0.00024137038916684112,0.37430858418671953,0.6827207764883623
1503182282869415940,0.0,0.0,0.0
1477866062548983811,0.0,0.0,0.0
1510613116559765511,2.133512012934532e-05,0.32797450344839957,0.6233631047998458
1513955188872261632,0.0,0.0,0.0
1511708818555785217,0.0,0.0,0.0
1487673194291113985,0.0,0.3062797943818923,1.0
1503778163796717579,0.0,0.0,0.0
1506103478518702083,0.0,0.0,0.0
1506775338566795275,0.0,0.224088300165349,1.0
1494509497045372935,0.0,0.0,0.0
1480751355006537731,4.5523739508239934e-05,0.3293049713978278,0.5668228678537957
1509651817084465152,0.0,0.0,0.0
1499497379644559364,0.0,0.3206965956640525,1.0
1495817022533521411,0.0,0.3574077188398344,1.0
1477318732598894600,0.00032650760441700567,0.3746025919111667,0.6608432383942588
1486876697416843266,0.0,0.0,0.0
1498889782461612034,0.0,0.0,0.0
1498465668236259328,0.0,0.3188739990484941,1.0
1493404735101194245,0.0,0.2980026086554114,1.0
1511444849916010498,0.0,0.287104176282281,1.0
1484201582669537280,0.0,0.31357996207900324,1.0
1502489580485943299,0.0,0.0,0.0
1491458647712538624,0.0,0.32107442553355486,1.0
1494810477439987712,0.00021012232589718666,0.3485590534090291,0.6993339796064915
1480942606955778051,0.0,0.30522619188921857,1.0
1511151646587461638,0.00011151448753770159,0.34403312882012915,0.5378801242662119
1501699373431992321,0.0,0.3574077188398344,1.0
1485814700541718531,0.0,0.0,0.0
1504170672511234050,0.0,0.0,0.0
1511127751599833091,0.0,0.0,0.0
1490486747532308480,0.0,0.0,0.0
1494031357193998344,5.807043518849806e-05,0.335560896975834,0.7625013737773382
1508447583970152451,0.0,0.0,0.0
1487142208134426627,0.0,0.31008837765078284,1.0
1492981926583484418,0.0,0.29985282919013145,1.0
1498795318468558848,0.0,0.0,0.0
1478003228847624193,0.0,0.0,0.0
1501525718970294276,2.8401266785161682e-05,0.33426733823508253,0.8214020072834056
1491758877343420424,0.0,0.26940597363474317,1.0
1513266824644808710,0.0,0.0,0.0
1479115618506866699,0.0,0.2868882922486828,1.0
1490758534111268866,3.298156990805793e-05,0.36308787577229085,0.8625448885638473
1506954008476491785,0.0,0.0,0.0
1491835643567214598,0.0,0.30015949953703347,1.0
1488754101320130560,0.0,0.31412213062862115,1.0
1481360352780632067,1.3963236352324161e-05,0.2969819723371396,0.6515432098765432
1480212120595742723,0.0,0.3400167007053946,1.0
1488346383618875392,0.0,0.0,0.0
1487223982260641794,0.0,0.3400167007053946,1.0
1480321026072494087,0.0,0.0,0.0
1480781550174314497,0.0,0.3018932899679722,1.0
1503140105036386323,0.0001123670218615236,0.3316234157857655,0.4548183632734531
1496596992239321096,7.552253934060163e-05,0.3582130690653678,0.9758014128813854
1495126133548929027,0.0020774826050266606,0.4190825349972795,0.3704801475194742
1485097208932413441,3.0030836080485415e-05,0.3229223358963379,0.7884097620288345
1486453922231468037,0.0,0.29500714440696146,1.0
1480227901803008014,0.0,0.0,0.0
1484484678103015428,0.0,0.3574077188398344,1.0
1485737936658251783,0.0,0.2509753584143687,1.0
1502348668954939396,0.0,0.0,0.0
1502117164853116930,7.77562907894354e-05,0.3294187013136965,0.7855218820380698
1494499432481669123,0.0,0.0,0.0
1483520093690728453,2.1617696181719627e-05,0.30657512242790136,0.7129669386002576
1491957694181302286,0.0,0.3574077188398344,1.0
1477450833923035138,1.94860918263638e-05,0.3181825868247212,0.6840188014101057
1514252094957576195,0.0,0.0,0.0
1491766412091834372,0.0,0.0,0.0
1502281956511338504,3.39019939935644e-05,0.31391536931176833,0.9238734588214647
1505805169950441475,6.819606587491244e-05,0.3655228394917831,0.8247258172114743
1478811061507735552,0.0,0.3400167007053946,1.0
1501560974460993540,0.0,0.0,0.0
1498432887129092101,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1494819042733039617,0.0,0.2679302948465753,1.0
1514556214499287042,0.0,0.0,0.0
1484385291339124737,0.0011938130652714865,0.4070985273810534,0.42865319845809036
1512798760862195718,8.730942692235423e-05,0.34322844535941277,0.6240576712677788
1511191940288626689,3.7083584066706475e-05,0.3070933192703825,0.8077559959403878
1510296020936183816,0.0,0.3574077188398344,1.0
1493759550767390721,0.0,0.0,0.0
1505876936916357123,0.0,0.3574077188398344,1.0
1499784290145550343,0.0,0.0,0.0
1498347532279332876,0.0,0.3574077188398344,1.0
1492326365286342657,0.0,0.30993723790538036,1.0
1505145313966923781,0.0,0.0,0.0
1498397606661304324,0.0,0.0,0.0
1481201186065760260,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1514570173243609097,6.836679421390584e-05,0.31368308794008326,0.5069813176007866
1482813666076639234,0.0002615485279351996,0.37412506360219966,0.6782341769854117
1500894080464834565,0.0,0.0,0.0
1511961994194300930,0.0,0.0,0.0
1504049940229668871,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1496112558427807745,0.0,0.3307609361608351,1.0
1505669286081269774,0.0,0.32107442553355486,1.0
1488264128422678535,0.0,0.0,0.0
1501577319667879937,0.00024137038916684112,0.37430858418671953,0.6827207764883623
1489010827252408323,0.0,0.0,0.0
1510645605277876234,0.0,0.3115061559940588,1.0
1484123865706123264,0.0,0.0,0.0
1493183884430876677,0.0,0.0,0.0
1479535867383500807,0.0,0.0,0.0
1489992281952247812,0.0,0.0,0.0
1482804935498555404,0.0,0.30522619188921857,1.0
1491977836059635713,5.8268082298741476e-05,0.3187141758094756,0.4560637450199203
1513562610142220294,0.0,0.0,0.0
1501754742988492806,0.0,0.3018694041154547,1.0
1491090731666137091,0.0002763293856446347,0.3900753909227311,0.5565262391565579
1501311814197522440,0.0008527710252835014,0.3878153485073422,0.5303804952195773
1509111976693227525,0.0,0.3307609361608351,1.0
1485703516895293445,2.6905053186105433e-05,0.3072169577756045,0.5896779277060967
1485311429935001600,0.0,0.0,0.0
1491965229567197189,0.0,0.3574077188398344,1.0
1481219494483738625,0.0,0.31031536385646463,1.0
1506065661130416141,0.0,0.3574077188398344,1.0
1508930788406013959,0.0,0.2880796888111773,1.0
1488871083310780429,0.0,0.3574077188398344,1.0
1501354600649142279,0.0,0.29475644303269716,1.0
1511388307090984964,0.0,0.3400167007053946,1.0
1500850044035031044,3.419248678061198e-05,0.3369835186906229,0.743581031481365
1493654107361619974,3.1986930857491574e-05,0.33977445886679425,0.6678055363549587
1486859072578142212,8.865967140093923e-05,0.3235247518540857,0.7274391484168419
1503141369908445187,0.0,0.2758932242834068,1.0
1488175743830011905,0.0,0.0,0.0
1478058601726029825,0.0,0.3400167007053946,1.0
1503630871252905986,0.0,0.0,0.0
1488836869127290882,0.0,0.26734828663830373,1.0
1512686824556310530,0.0,0.25337544153375163,1.0
1493038293566562306,0.0,0.0,0.0
1477370907014410243,0.0,0.29749141509670424,1.0
1515433615437484032,0.0,0.0,0.0
1489603413197393929,0.0,0.0,0.0
1490036287641903110,0.0,0.0,0.0
1489727993136267268,0.0,0.2385175918114049,1.0
1486353314258247689,0.0,0.3574077188398344,1.0
1498637940980948994,0.0,0.0,0.0
1496709121235693571,0.00018404738831539287,0.37884295488186204,0.6299606811666718
1490397626432475145,0.0,0.0,0.0
1497177787144282128,0.0,0.2358343057618514,1.0
1503234505519345665,0.00013185245931331306,0.34092819217364245,0.6132800302786583
1501150758951079943,0.0,0.3574077188398344,1.0
1499605571208724481,0.0,0.0,0.0
1479915841697337346,0.00022122894793585036,0.3442814833617788,0.814464063732239
1507047160562569224,2.2846690881253548e-05,0.31219437023281504,0.6901461788987351
1488153879506305026,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1491572643719524352,0.0,0.3062797943818923,1.0
1509187471065632779,0.0,0.0,0.0
1485409530137690114,0.0,0.3400167007053946,1.0
1511845724719362049,0.0,0.2945743822278592,1.0
1481035702271975426,2.5959641451971756e-05,0.3233328303911214,0.7531793132683341
1493112785311522816,3.404687967039461e-05,0.3233328303911214,0.5119849852533739
1479176027339374606,0.0,0.29191487365074464,1.0
1512007295588352002,2.7275165430840392e-05,0.33278040982252355,0.8269842043681748
1501192450140000265,0.0,0.3574077188398344,1.0
1490693109243645961,0.0,0.0,0.0
1497113981042892800,0.00018258121714399738,0.36548782437160954,0.8080601754148192
1490362200472666116,0.0,0.0,0.0
1483370845129134081,0.0,0.26940597363474317,1.0
1490309367035572224,0.0,0.0,0.0
1487703405049040897,0.0,0.0,0.0
1478395833259339783,0.0,0.3400167007053946,1.0
1507380571860869127,0.0,0.0,0.0
1490334509631430666,0.00018404738831539287,0.37884295488186204,0.6299606811666718
1504427353447059460,0.0,0.0,0.0
1491773655377920004,0.0,0.0,0.0
1486726991889895435,0.0,0.3574077188398344,1.0
1503931568368361475,0.0,0.0,0.0
1484582844806713355,0.0,0.29985282919013145,1.0
1510356424894857228,1.969578235468803e-05,0.3056908419690115,0.6353376829483336
1509097119721959426,0.0,0.0,0.0
1491064329935937551,0.0,0.3574077188398344,1.0
1492181703686713348,4.582695551464977e-05,0.32126367452132304,0.9529395566570288
1490854153551294464,0.0,0.0,0.0
1485507713421524995,0.0,0.0,0.0
1502397474706710528,0.0,0.0,0.0
1486776042991898633,0.0,0.0,0.0
1508836429874741251,0.0,0.30015949953703347,1.0
1478212099792941061,2.1078110755459803e-05,0.32774911078216923,0.5971243042671615
1512115497273282571,0.0,0.0,0.0
1491883473744891907,0.0,0.31662468038300684,1.0
1485191334898151425,0.0,0.0,0.0
1497119203601571843,0.0001869249918100376,0.37364875121097174,0.6802785023108793
1496758231389319168,0.00018404738831539287,0.37884295488186204,0.6299606811666718
1477789341636300804,0.0,0.0,0.0
1489192958926548992,0.0,0.0,0.0
1503891311778279433,0.0,0.0,0.0
1501324444308066311,0.0,0.0,0.0
1514597613873549320,0.0,0.23294019162435023,1.0
1499031785052774407,0.0,0.0,0.0
1507369225790406665,0.0,0.0,0.0
1491747554329038848,0.0,0.0,0.0
1505713303850524675,0.00019234484123527288,0.3521298937346777,0.6150190579324437
1491459400091029506,0.0,0.3307609361608351,1.0
1479102966107803650,0.0,0.3307609361608351,1.0
1504019684009689091,0.00013406735905310534,0.3646843240886286,0.826632891765565
1506322342670221319,0.0,0.29500714440696146,1.0
1513962692570230804,0.0,0.0,0.0
1498346053292236803,0.0,0.0,0.0
1493078307428052993,1.772510538713456e-05,0.3261242327220474,0.6072946175637394
1499459625288187910,0.0,0.3574077188398344,1.0
1483793929984258050,0.0,0.224088300165349,1.0
1511916704925827072,0.0,0.3307609361608351,1.0
1478155474197528580,4.7978555340579295e-05,0.31956842269999436,0.5052619793999105
1497338161101426689,0.0,0.3400167007053946,1.0
1479557234262745090,7.351847119785497e-06,0.3092088012493097,0.6937480165026976
1483529666082320388,0.0,0.3574077188398344,1.0
1485526558509051908,3.11102733338929e-05,0.3249852980081118,0.608337554642502
1477733941629042695,0.00011977348164046829,0.34839990855768715,0.7066775406642201
1503876218634051588,0.000137043265709897,0.3429507774036164,0.524864992727474
1477218060050526208,0.0,0.3400167007053946,1.0
1506984660093575170,0.0,0.3574077188398344,1.0
1512029969077227520,5.733687505906033e-05,0.326012765839121,0.39100072959008947
1500894092259115009,0.0,0.0,0.0
1493972160490229761,0.0,0.0,0.0
1496683834074619906,0.0,0.0,0.0
1485642335467810818,0.0,0.21685389329403387,1.0
1479048877131055109,3.298156990805793e-05,0.36308787577229085,0.8625448885638473
1494867240398856201,0.0,0.0,0.0
1488932738916888580,0.0,0.0,0.0
1507507665194393613,0.0,0.0,0.0
1499592196571512833,0.00039584266547376305,0.33889921821062646,0.5877386420009921
1481044902066675717,0.0003687806890444195,0.3475746924127933,0.2958327838862341
1488301080530329602,0.0,0.23920547953700516,1.0
1481888960851103744,0.0,0.3400167007053946,1.0
1480426189676331011,0.0,0.2580713878933463,1.0
1486296629229588483,0.0005140915979853929,0.4024606960564591,0.46546063904636814
1489325339918716929,0.0,0.0,0.0
1500262400548913154,0.0,0.2951669038074603,1.0
1495377728517853190,8.675926609413153e-05,0.3639537726428725,0.8422326992306708
1489974615308914690,0.0,0.2967279046986493,1.0
1490077030859292677,0.0,0.2837096518898894,1.0
1478023373804474370,0.0,0.279020579100134,1.0
1494714599601577990,6.948433760130181e-06,0.3310192086253021,0.9710082782442976
1504736124790624270,0.0,0.3574077188398344,1.0
1487418536628826119,0.0,0.0,0.0
1502285986444853257,7.569114552973997e-05,0.31991676996606006,0.7051345311003396
1512138316682076164,2.7275165430840392e-05,0.33278040982252355,0.8269842043681748
1493049887482597381,0.0,0.29809574174663894,1.0
1511066119825764354,0.0,0.3072664410578427,1.0
1484197811008806919,0.0,0.2869098660411515,1.0
1512037516026781704,0.0,0.3400167007053946,1.0
1480982867882790918,0.00029433364207297587,0.3815708969512183,0.5910572366320993
1508227382402035717,0.0,0.29500714440696146,1.0
1507039579647393797,0.00018133269308620524,0.30652586154215733,0.9168218497827436
1503117478641209346,0.0,0.3188739990484941,1.0
1503730255382683650,0.0,0.3144068725682103,1.0
1498580079726809089,0.00024378944283586374,0.3752658009850725,0.6836586868241342
1512128101358227459,0.0,0.3072664410578427,1.0
1511087478211596294,0.0001339601796041643,0.37372195108387035,0.6970515272107085
1488316184227426308,0.00013497248616456295,0.3157599436079808,0.5257931844888367
1481536528836972545,0.0,0.0,0.0
1505338359073361921,0.0004641799570097056,0.36604887255255036,0.47553955529291625
1484455759085715459,1.3159539396155334e-07,0.3034057573451477,0.9703462195311288
1506186678645444610,6.0925668765809194e-05,0.32707478770812104,0.5895479765013055
1507300029987446799,0.0,0.22391733074800352,1.0
1503898892982796296,8.952221856426041e-05,0.31023966487357557,0.5264506980802792
1512934654558494720,0.0,0.2902493266348598,1.0
1490369712261378049,0.0,0.31412213062862115,1.0
1504603508368105480,0.0,0.0,0.0
1479163884846161926,5.9037574365133035e-05,0.32870917537824007,0.566651754778383
1501498052066136065,0.0005940877012399144,0.4017402757307815,0.48967232549479156
1497292880284639234,0.0,0.3188739990484941,1.0
1501558512413024256,7.397329552671947e-05,0.341599731275426,0.5859597705122002
1492128841837465600,6.09101003765792e-05,0.3344431450399047,0.4640774455612918
1496567342108659715,0.0,0.30013588724160106,1.0
1509372468854677514,0.0,0.0,0.0
1509621624332599297,4.138881729198789e-05,0.3701685649185245,0.753959886697067
1483487531400417286,0.0,0.0,0.0
1485120120246738944,0.00015394145220815378,0.32772095847923316,0.392442645074224
1513220030791565312,0.0,0.3574077188398344,1.0
1477411354105589762,0.0,0.0,0.0
1487036254625705987,8.865967140093923e-05,0.3235247518540857,0.7274391484168419
1497689208143679498,0.0,0.3072664410578427,1.0
1502897261642199040,2.0708993943794127e-05,0.33053169874514704,0.6065399369457516
1479674245210943493,0.0002447081510507462,0.34612423102741835,0.7395809795643298
1491917431622750211,0.0,0.0,0.0
1479110555000393730,0.0,0.3307609361608351,1.0
1499040612342972420,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1489358081469423616,0.0,0.3307609361608351,1.0
1484458286976016386,3.9782747016793834e-05,0.3580113914436739,0.9776799097385361
1490905764487122944,0.0,0.0,0.0
1511418449754472453,0.0,0.3400167007053946,1.0
1507353984905924615,0.0,0.22274081374366467,1.0
1498810400338587652,7.391520986070451e-05,0.36343373962804654,0.8887921858736497
1509138427048075268,0.0,0.0,0.0
1515299005751861251,2.919275366557081e-05,0.2999942914463935,0.8997419354838709
1504472735669399563,0.00011967893607286995,0.3716107332828706,0.7400746965452848
1498319488927866883,0.0,0.3188739990484941,1.0
1509934899612033052,0.0,0.0,0.0
1497173294520410113,0.0,0.3574077188398344,1.0
1494507033348952073,0.0,0.0,0.0
1492950470008188937,7.57031709563211e-05,0.3228676820356463,0.47224309537934217
1491971139924467725,0.0,0.0,0.0
1483583759211536387,0.0,0.3574077188398344,1.0
1491207744820592646,0.0,0.29959382792424283,1.0
1490367208815530004,0.0,0.3400167007053946,1.0
1493925668349960196,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1490528508921229318,0.0,0.3400167007053946,1.0
1504451833028300805,0.0,0.22523923481995586,1.0
1509512102117007373,0.0,0.24433732940219227,1.0
1509171615283793924,0.0,0.0,0.0
1490752240658915330,0.00018715581505712693,0.3643360770259007,0.8387434169675505
1497713116653789189,0.0,0.3188739990484941,1.0
1505247752560721931,0.00015181319678165016,0.326012765839121,0.40680571383139424
1495454465532518404,0.0,0.3400167007053946,1.0
1497994955696095241,0.0,0.0,0.0
1481729023680077826,0.0,0.23603856710067014,1.0
1479100461479346176,0.0,0.3400167007053946,1.0
1487648026491559939,0.0,0.2509753584143687,1.0
1485625834988015618,0.0,0.2980026086554114,1.0
1493530554091855872,0.0,0.31662468038300684,1.0
1499225585054269449,0.0,0.3400167007053946,1.0
1488067051914776579,3.515934984292317e-05,0.37009675027793504,0.7556745637929974
1479841989847834624,7.694249194378497e-05,0.3446858251526997,0.80639192269261
1478769624737058818,0.0,0.0,0.0
1490908715461283844,0.0,0.0,0.0
