id,entity,type
1502281956511338504,darwin,1
1502281956511338504,martin,1
1478811061507735552,covid-19,1
1494819042733039617,buff,1
1484385291339124737,covid-19,1
1484385291339124737,joe,1
1484385291339124737,linda,1
1484385291339124737,taylor,1
1512798760862195718,deputy_prime_minister_iryna,1
1512798760862195718,johnson,1
1511191940288626689,davis,1
1511191940288626689,lenny,1
1511191940288626689,morgana,1
1492326365286342657,bush,1
1514570173243609097,idris,1
1514570173243609097,max,1
1482813666076639234,bush,1
1482813666076639234,ivanov,1
1482813666076639234,luhanska,1
1505669286081269774,mike,1
1510645605277876234,larry,1
1482804935498555404,ifloor3,1
1482804935498555404,max,1
1491977836059635713,max,1
1491977836059635713,nick,1
1501754742988492806,clinton,1
1491090731666137091,booster_fourth_covid_shot,1
1491090731666137091,covid-19,1
1501311814197522440,dozen_journalist_report_ground,1
1501311814197522440,kristin,1
1501311814197522440,max,1
1485703516895293445,nelson,1
1481219494483738625,tim,1
1501354600649142279,booster_fourth_covid_shot,1
1511388307090984964,covid-19,1
1500850044035031044,jeff,1
1493654107361619974,mike,1
1486859072578142212,johnson,1
1486859072578142212,kendrick,1
1486859072578142212,kenneth,1
1503141369908445187,jettison,1
1478058601726029825,covid-19,1
1477370907014410243,diana,1
1489727993136267268,bryan,1
1479915841697337346,covid-19,1
1479915841697337346,da_silva,1
1479915841697337346,mañana,1
1479915841697337346,se_ha,1
1507047160562569224,erdogan,1
1507047160562569224,jeffrey,1
1491572643719524352,davis,1
1485409530137690114,covid-19,1
1481035702271975426,chris,1
1481035702271975426,dick_cheney,1
1493112785311522816,joe,1
1493112785311522816,malcolm,1
1493112785311522816,taylor,1
1479176027339374606,mccarthy,1
1512007295588352002,judge_ketanji_brown_jackson,1
1497113981042892800,agnes_chang_marco,1
1497113981042892800,allison,1
1497113981042892800,gennady,1
1497113981042892800,josh_holder_scott,1
1497113981042892800,kozarovychi,1
1497113981042892800,larry,1
1497113981042892800,lazaro,1
1497113981042892800,weiyi,1
1497113981042892800,begin_feb,1
1497113981042892800,coal_power_plant,1
1497113981042892800,deputy_prime_minister_iryna,1
1497113981042892800,gamio_denise_lu_allison,1
1497113981042892800,holder_scott_reinhard_allison,1
1497113981042892800,kyiv_surrounding_echo_artillery,1
1497113981042892800,molotov_cocktail_deter_occupier,1
1497113981042892800,reactor_core_radioactive_fuel,1
1497113981042892800,reinhard_allison,1
1497113981042892800,russian_military_vehicle_enter,1
1497113981042892800,zelensky_18,1
1497113981042892800,000,1
1483370845129134081,melanie,1
1478395833259339783,covid-19,1
1484582844806713355,anderson,1
1510356424894857228,jimmie,1
1510356424894857228,kravitz,1
1510356424894857228,lenny,1
1492181703686713348,mike,1
1492181703686713348,zhangjiakou,1
1508836429874741251,reagan,1
1478212099792941061,martin,1
1478212099792941061,mike,1
1491883473744891907,kim,1
1497119203601571843,mike,1
1514597613873549320,mimi,1
1505713303850524675,covid-19,1
1505713303850524675,jeffrey,1
1504019684009689091,davis,1
1506322342670221319,judge_ketanji_brown_jackson,1
1493078307428052993,taylor,1
1493078307428052993,williams,1
1483793929984258050,trumps,1
1478155474197528580,betsy,1
1478155474197528580,larry,1
1478155474197528580,martha,1
1478155474197528580,roth,1
1497338161101426689,covid-19,1
1479557234262745090,begin_feb,1
1479557234262745090,linda,1
1485526558509051908,nick,1
1485526558509051908,williams,1
1477733941629042695,covid-19,1
1503876218634051588,joe,1
1503876218634051588,kim,1
1477218060050526208,covid-19,1
1512029969077227520,anderson,1
1512029969077227520,jeff,1
1512029969077227520,nelson,1
1485642335467810818,kueng,1
1499592196571512833,bush,1
1499592196571512833,fatima,1
1481044902066675717,chris,1
1481044902066675717,davis,1
1481044902066675717,joe,1
1481044902066675717,mike,1
1481044902066675717,nick,1
1481044902066675717,taylor,1
1481044902066675717,tomlin,1
1481888960851103744,covid-19,1
1480426189676331011,teng,1
1486296629229588483,covid-19,1
1486296629229588483,mike,1
1495377728517853190,gandhi,1
1495377728517853190,mahatma,1
1489974615308914690,malcolm,1
1490077030859292677,martha,1
1494714599601577990,gore,1
1502285986444853257,khan,1
1502285986444853257,kim,1
1512138316682076164,judge_ketanji_brown_jackson,1
1511066119825764354,dozen_journalist_report_ground,1
1512037516026781704,covid-19,1
1480982867882790918,bush,1
1480982867882790918,rumsfeld,1
1508227382402035717,judge_ketanji_brown_jackson,1
1507039579647393797,davis,1
1507039579647393797,iris,1
1498580079726809089,nick,1
1512128101358227459,dozen_journalist_report_ground,1
1511087478211596294,dozen_journalist_report_ground,1
1488316184227426308,diana,1
1488316184227426308,nick,1
1505338359073361921,covid-19,1
1505338359073361921,jeffrey,1
1484455759085715459,emana,1
1484455759085715459,hijos,1
1506186678645444610,max,1
1506186678645444610,mike,1
1506186678645444610,teng,1
1503898892982796296,da_silva,1
1503898892982796296,december_2020,1
1503898892982796296,diana,1
1512934654558494720,khan,1
1490369712261378049,joe,1
1479163884846161926,chris,1
1501498052066136065,covid-19,1
1501558512413024256,johnson,1
1501558512413024256,reagan,1
1492128841837465600,jeff,1
1492128841837465600,mike,1
1492128841837465600,williams,1
1509621624332599297,deputy_prime_minister_iryna,1
1485120120246738944,december_2020,1
1485120120246738944,hamilton,1
1485120120246738944,martin,1
1487036254625705987,johnson,1
1487036254625705987,kendrick,1
1487036254625705987,kenneth,1
1497689208143679498,dozen_journalist_report_ground,1
1502897261642199040,chris,1
1502897261642199040,mike,1
1479674245210943493,covid-19,1
1479674245210943493,december_2020,1
1479674245210943493,kenneth,1
1511418449754472453,covid-19,1
1507353984905924615,mubarak,1
1498810400338587652,tim,1
1515299005751861251,december_2020,1
1515299005751861251,marcos,1
1504472735669399563,gandhi,1
1504472735669399563,kiambu,1
1492950470008188937,booster_fourth_covid_shot,1
1491207744820592646,hamilton,1
1490367208815530004,covid-19,1
1490528508921229318,covid-19,1
1509512102117007373,deputy_prime_minister_iryna,1
1490752240658915330,december_2020,1
1490752240658915330,linda,1
1505247752560721931,jeff,1
1505247752560721931,melanie,1
1505247752560721931,taylor,1
1495454465532518404,covid-19,1
1481729023680077826,duncan,1
1479100461479346176,covid-19,1
1487648026491559939,½,1
1485625834988015618,kenneth,1
1493530554091855872,kim,1
1499225585054269449,covid-19,1
1479841989847834624,covid-19,1
1479841989847834624,hamilton,1
1504257471707336711,joe,1
1491841942744973318,clinton,1
1491841942744973318,mccarthy,1
1491841942744973318,mike,1
1480615497590886412,covid-19,1
1480615497590886412,jeffrey,1
1508247530341126152,max,1
1504789794865492000,13.6,1
1506695448802861064,@senatorsinema,1
1506695448802861064,judge_ketanji_brown_jackson,1
1508375354594848771,dozen_journalist_report_ground,1
1492955511263739912,williams,1
1497642642796072961,korczowa,1
1495801784165666822,karolinska,1
1478383232169259014,tim,1
1515178234157191180,johnson,1
1510647075112988675,anderson,1
1510647075112988675,chris,1
1510647075112988675,davis,1
1510647075112988675,duo_/,1
1510647075112988675,j_balvin,1
1510647075112988675,jeff,1
1510647075112988675,jimmie,1
1510647075112988675,joe,1
1510647075112988675,johnson,1
1510647075112988675,kacey,1
1510647075112988675,kim,1
1510647075112988675,linda,1
1510647075112988675,lucy,1
1510647075112988675,martin,1
1510647075112988675,mike,1
1510647075112988675,morton,1
1510647075112988675,nelson,1
1510647075112988675,nichols,1
1510647075112988675,nick,1
1510647075112988675,roth,1
1510647075112988675,rovaris,1
1510647075112988675,taylor,1
1510647075112988675,tim,1
1510647075112988675,williams,1
1485412058514472960,max,1
1489982167233048578,jan._15,1
1489982167233048578,joe,1
1489982167233048578,larry,1
1489982167233048578,taylor,1
1501769889756950536,begin_feb,1
1501769889756950536,erdogan,1
1491487124658569216,max,1
1508296591064674307,williams,1
1508831378309357570,covid-19,1
1509737320597102600,khan,1
1512495518320050176,judge_ketanji_brown_jackson,1
1498722258214342662,covid-19,1
1498722258214342662,kim,1
1479090459695886336,williams,1
1509968926360363029,2.2,1
1509968926360363029,mccarthy,1
1492547820435517447,johnson,1
1479233868603531267,cheney,1
1479233868603531267,dick_cheney,1
1498152755378196487,judge_ketanji_brown_jackson,1
1504869019475755014,kenneth,1
1504869019475755014,taylor,1
1504869019475755014,williams,1
1484886075306823681,covid-19,1
1495518027043020807,mccarthy,1
1508911952252309509,judge_ketanji_brown_jackson,1
1508911952252309509,williams,1
1501505631706038279,begin_feb,1
1478428545059807232,i-95,1
1478428545059807232,malcolm,1
1478428545059807232,tim,1
1506941848526462978,kim,1
1508178307464011776,martin,1
1490315618549178378,covid-19,1
1490315618549178378,diana,1
1506432175880683532,bush,1
1506432175880683532,judge_ketanji_brown_jackson,1
1506432175880683532,rumsfeld,1
1487093224003051536,covid-19,1
1487093224003051536,melinda,1
1509106092101574657,erdogan,1
1509106092101574657,kim,1
1478644976301101058,davis,1
1478644976301101058,johnson,1
1497630066817253383,booster_fourth_covid_shot,1
1497630066817253383,covid-19,1
1493106061108252674,marijuana,1
1482195858812805121,joe,1
1493719279056924675,castro,1
1507040815809499141,kim,1
1511856348639727626,bush,1
1482354391592181765,chris,1
1482354391592181765,craig,1
1482354391592181765,nelson,1
1482354391592181765,shoshana,1
1490359666139963401,jeff,1
1490359666139963401,taylor,1
1489457450801668097,jan._15,1
1507568037381160963,hamilton,1
1507568037381160963,tim,1
1506014050630750215,judge_ketanji_brown_jackson,1
1492312525794332676,max,1
1492312525794332676,melinda,1
1506099615271211013,roksana,1
1487572538536472578,la_gente,1
1487572538536472578,se_ha,1
1479037033611988994,anderson,1
1479037033611988994,malcolm,1
1479037033611988994,taylor,1
1509852093439426565,lucy,1
1495330393364570114,covid-19,1
1495330393364570114,max,1
1496556735775092745,covid-19,1
1506678303587028993,dozen_journalist_report_ground,1
1494635077401149442,mike,1
1515068723790548999,jeff,1
1485023483788775430,diana,1
1483220362301169669,jeffrey,1
1490384839308099588,bush,1
1490384839308099588,davis,1
1500863911905710081,williams,1
1507118969181769728,agnes_chang_marco,1
1507118969181769728,allison,1
1507118969181769728,gennady,1
1507118969181769728,josh_holder_scott,1
1507118969181769728,kozarovychi,1
1507118969181769728,larry,1
1507118969181769728,lazaro,1
1507118969181769728,weiyi,1
1507118969181769728,begin_feb,1
1507118969181769728,coal_power_plant,1
1507118969181769728,deputy_prime_minister_iryna,1
1507118969181769728,gamio_denise_lu_allison,1
1507118969181769728,holder_scott_reinhard_allison,1
1507118969181769728,kyiv_surrounding_echo_artillery,1
1507118969181769728,molotov_cocktail_deter_occupier,1
1507118969181769728,reactor_core_radioactive_fuel,1
1507118969181769728,reinhard_allison,1
1507118969181769728,russian_military_vehicle_enter,1
1507118969181769728,zelensky_18,1
1507118969181769728,000,1
1498031452977516555,covid-19,1
1498031452977516555,martin,1
1513824273365970946,december_2020,1
1497247551384432649,judge_ketanji_brown_jackson,1
1481376894570356739,cheney,1
1481376894570356739,mccarthy,1
1499482255902789632,jeff,1
1499482255902789632,kenneth,1
1499482255902789632,taylor,1
1483574987185442818,larry,1
1499708756296454153,johnson,1
1499708756296454153,reactor_core_radioactive_fuel,1
1502147335270326272,13.6,1
1504251194981732360,martin,1
1503360300996825088,dozen_journalist_report_ground,1
1508068827707420679,jeff,1
1508068827707420679,mccarthy,1
1509344748150136839,tim,1
1506578761621413890,joseph,1
1498783908816723968,davis,1
1491050518655168513,lucy,1
1496029031527030784,daco,1
1496029031527030784,jeffrey,1
1486349485177507841,gustafson,1
1488021494215200768,marijuana,1
1484269588099571714,nelson,1
1488421928318685187,covid-19,1
1488421928318685187,johnson,1
1488421928318685187,tim,1
1493291529439485952,larry,1
1493291529439485952,nick,1
1485982098834010114,martin,1
1512026193826099209,de_facto,1
1507266071375581184,joe,1
1507266071375581184,mike,1
1507266071375581184,nick,1
1514765467373690882,1.6,1
1494305674494365703,davis,1
1485590220913455108,kueng,1
1485590220913455108,reagan,1
1504706184904949769,clinton,1
1504706184904949769,milosevic,1
1503110914538676225,chris,1
1509349800642330626,chris,1
1509349800642330626,lenny,1
1513543672675151876,darwin,1
1513543672675151876,kenneth,1
1505879407247990787,max,1
1515261249734512641,covid-19,1
1515261249734512641,jeff,1
1511352989830819842,martin,1
1496141845944053763,anderson,1
1496141845944053763,bush,1
1496141845944053763,gore,1
1496141845944053763,hamilton,1
1496141845944053763,johnson,1
1496141845944053763,malcolm,1
1496141845944053763,martin,1
1496141845944053763,mike,1
1496141845944053763,nelson,1
1496141845944053763,nixon,1
1496141845944053763,reagan,1
1496141845944053763,williams,1
1493918668874555398,giuliani,1
1502719848702525441,booster_fourth_covid_shot,1
1502719848702525441,covid-19,1
1502409088759705604,covid-19,1
1502409088759705604,december_2020,1
1502409088759705604,hyde,1
1489979785665302535,johnson,1
1508862018446626822,covid-19,1
1508862018446626822,martin,1
1515418513959174155,joe,1
1515418513959174155,larry,1
1515418513959174155,williams,1
1503405611853258755,kohn,1
1484241080841224194,khanna,1
1513648102624104453,dozen_journalist_report_ground,1
1509912246595596293,2.2,1
1509912246595596293,mccarthy,1
1512354649008967684,judge_ketanji_brown_jackson,1
1479271641079287812,taylor,1
1480377366283177985,larry,1
1480377366283177985,melanie,1
1515066200375574529,jos,1
1493841582939906051,craig,1
1493841582939906051,nick,1
1508992431282401289,chris,1
1487112041231962112,finn,1
1480494681863639040,hamilton,1
1480656096519933957,covid-19,1
1514372862068543488,agnes_chang_marco,1
1514372862068543488,allison,1
1514372862068543488,gennady,1
1514372862068543488,josh_holder_scott,1
1514372862068543488,kozarovychi,1
1514372862068543488,larry,1
1514372862068543488,lazaro,1
1514372862068543488,weiyi,1
1514372862068543488,begin_feb,1
1514372862068543488,coal_power_plant,1
1514372862068543488,deputy_prime_minister_iryna,1
1514372862068543488,gamio_denise_lu_allison,1
1514372862068543488,holder_scott_reinhard_allison,1
1514372862068543488,kyiv_surrounding_echo_artillery,1
1514372862068543488,molotov_cocktail_deter_occupier,1
1514372862068543488,reactor_core_radioactive_fuel,1
1514372862068543488,reinhard_allison,1
1514372862068543488,russian_military_vehicle_enter,1
1514372862068543488,zelensky_18,1
1514372862068543488,000,1
1509938663861460999,chris,1
1488927742586462209,chris,1
1488927742586462209,killington,1
1486466530384793604,anderson,1
1486466530384793604,chris,1
1480449341735292929,covid-19,1
1493585964840767489,guangcheng,1
1505688178585485314,joe,1
1505688178585485314,nick,1
1505688178585485314,sharon,1
1496912073569222660,molotov_cocktail_deter_occupier,1
1492959543537635328,linn,1
1506450726918184969,nick,1
1477701250011521027,larry,1
1502401507651637255,kim,1
1504823956242640896,de_facto,1
1484152163320438786,martin,1
1512148223728705560,judge_ketanji_brown_jackson,1
1515022165841698816,december_2020,1
1515022165841698816,marcos,1
1512456517873766404,clinton,1
1480577720899747844,december_2020,1
1512228748904513538,clinton,1
1503863629569011717,kim,1
1506050591809839105,judge_ketanji_brown_jackson,1
1478418611782000646,joe,1
1515135396706934785,booster_fourth_covid_shot,1
1515135396706934785,covid-19,1
1515135396706934785,davis,1
1515135396706934785,tim,1
1485809691779289089,covid-19,1
1504429863607930883,kim,1
1478911735948009476,covid-19,1
1496288703647518721,kueng,1
1477835880916267013,lucy,1
1498650768576028673,bryan,1
1501563496961654788,13.6,1
1515291461113331714,covid-19,1
1515291461113331714,jacobvitz,1
1515268812005851136,jia,1
1515268812005851136,johnson,1
1508893040135618573,chris,1
1508893040135618573,judge_ketanji_brown_jackson,1
1508893040135618573,nelson,1
1496646061871542272,luhanska,1
1511793694420176898,agnes_chang_marco,1
1511793694420176898,allison,1
1511793694420176898,gennady,1
1511793694420176898,josh_holder_scott,1
1511793694420176898,kozarovychi,1
1511793694420176898,larry,1
1511793694420176898,lazaro,1
1511793694420176898,weiyi,1
1511793694420176898,begin_feb,1
1511793694420176898,coal_power_plant,1
1511793694420176898,deputy_prime_minister_iryna,1
1511793694420176898,dozen_journalist_report_ground,1
1511793694420176898,gamio_denise_lu_allison,1
1511793694420176898,holder_scott_reinhard_allison,1
1511793694420176898,kyiv_surrounding_echo_artillery,1
1511793694420176898,molotov_cocktail_deter_occupier,1
1511793694420176898,reactor_core_radioactive_fuel,1
1511793694420176898,reinhard_allison,1
1511793694420176898,russian_military_vehicle_enter,1
1511793694420176898,zelensky_18,1
1511793694420176898,000,1
1503790657340690444,kim,1
1491557539074478080,williams,1
1499399268548837393,covid-19,1
1478018391126552577,booster_fourth_covid_shot,1
1478018391126552577,chris,1
1512102922582171658,judge_ketanji_brown_jackson,1
1482163163617546240,joe,1
1479905757709705224,johnson,1
1479905757709705224,tim,1
1501963612549746693,mccarthy,1
1504836532770938882,agnes_chang_marco,1
1504836532770938882,allison,1
1504836532770938882,gennady,1
1504836532770938882,josh_holder_scott,1
1504836532770938882,kozarovychi,1
1504836532770938882,larry,1
1504836532770938882,lazaro,1
1504836532770938882,weiyi,1
1504836532770938882,begin_feb,1
1504836532770938882,coal_power_plant,1
1504836532770938882,deputy_prime_minister_iryna,1
1504836532770938882,gamio_denise_lu_allison,1
1504836532770938882,holder_scott_reinhard_allison,1
1504836532770938882,kyiv_surrounding_echo_artillery,1
1504836532770938882,molotov_cocktail_deter_occupier,1
1504836532770938882,reactor_core_radioactive_fuel,1
1504836532770938882,reinhard_allison,1
1504836532770938882,russian_military_vehicle_enter,1
1504836532770938882,zelensky_18,1
1504836532770938882,000,1
1501060176530612226,covid-19,1
1504920127854325762,nick,1
1489662353557889024,covid-19,1
1483944985875689474,bush,1
1483944985875689474,dick_cheney,1
1483944985875689474,nixon,1
1483944985875689474,reagan,1
1490684278488936450,covid-19,1
1490684278488936450,leana,1
1491139796802347008,chris,1
1491139796802347008,gloria,1
1491139796802347008,johnson,1
1491139796802347008,tim,1
1504087647773466627,milosevic,1
1478543045809389569,kim,1
1509244091430846470,mike,1
1501717378480099330,mike,1
1478106427336105987,covid-19,1
1478106427336105987,davis,1
1502763885530648576,dozen_journalist_report_ground,1
1502763885530648576,taylor,1
1495473395332485123,joe,1
1494524602415996945,booster_fourth_covid_shot,1
1477783018014191622,covid-19,1
1502710182933106697,dozen_journalist_report_ground,1
1501440786793365506,kim,1
1495113459972952065,martin,1
1495113459972952065,melanie,1
1490749711946498057,december_2020,1
1490749711946498057,feng,1
1489993484249436163,lenny,1
1487763800170323970,covid-19,1
1502029042400301061,nelson,1
1481657348938735620,covid-19,1
1486574720208322560,hamilton,1
1486574720208322560,jeffrey,1
1486574720208322560,max,1
1486574720208322560,taylor,1
1493057435413667842,covid-19,1
1509140393077710859,bush,1
1509140393077710859,judge_ketanji_brown_jackson,1
1483600121900191746,covid-19,1
1480868604891607050,covid-19,1
1490844080892432384,lamont,1
1478964559436263428,cambio,1
1478964559436263428,castro,1
1478964559436263428,covid-19,1
1478964559436263428,da_silva,1
1478964559436263428,hijos,1
1478964559436263428,legislativa,1
1501139168503734272,mike,1
1506385272992415744,davis,1
1506385272992415744,diana,1
1506385272992415744,joe,1
1514679943237718021,taylor,1
1483076673859899402,covid-19,1
1483076673859899402,jeffrey,1
1481381754967572491,anderson,1
1481381754967572491,diana,1
1481381754967572491,messiaen,1
1508027322447839234,taylor,1
1505831640265895939,kushiro,1
1483303169157386241,bas,1
1481263464467341319,covid-19,1
1491736240110063617,kim,1
1489780844738891779,december_2020,1
1491049738044649481,lucy,1
1507729256348012544,covid-19,1
1496273621991542787,johnson,1
1505202456833273862,williams,1
1504563290801848322,chris,1
1515150499670077447,booster_fourth_covid_shot,1
1515150499670077447,covid-19,1
1490055139369103364,lenny,1
1485715560600158214,williams,1
1478758218130206725,nixon,1
1509374952306315269,burnett,1
1509374952306315269,hackett,1
1509374952306315269,jan._15,1
1509374952306315269,kim,1
1507429810087333891,agnes_chang_marco,1
1507429810087333891,allison,1
1507429810087333891,gennady,1
1507429810087333891,josh_holder_scott,1
1507429810087333891,kozarovychi,1
1507429810087333891,larry,1
1507429810087333891,lazaro,1
1507429810087333891,weiyi,1
1507429810087333891,begin_feb,1
1507429810087333891,coal_power_plant,1
1507429810087333891,deputy_prime_minister_iryna,1
1507429810087333891,gamio_denise_lu_allison,1
1507429810087333891,holder_scott_reinhard_allison,1
1507429810087333891,kyiv_surrounding_echo_artillery,1
1507429810087333891,molotov_cocktail_deter_occupier,1
1507429810087333891,reactor_core_radioactive_fuel,1
1507429810087333891,reinhard_allison,1
1507429810087333891,russian_military_vehicle_enter,1
1507429810087333891,zelensky_18,1
1507429810087333891,000,1
1496900546741129220,molotov_cocktail_deter_occupier,1
1512460323093106688,judge_ketanji_brown_jackson,1
1478207100417363971,covid-19,1
1478207100417363971,davis,1
1508772486099488771,2.2,1
1513985376511303685,mccarthy,1
1507952062998401024,covid-19,1
1509195025011380228,covid-19,1
1509195025011380228,kim,1
1509195025011380228,mccomas,1
1509195025011380228,modisett,1
1487883330888650758,hamilton,1
1487883330888650758,max,1
1480903605758709770,chris,1
1480903605758709770,covid-19,1
1480903605758709770,joe,1
1480903605758709770,martin,1
1480903605758709770,mike,1
1480903605758709770,nick,1
1498459285117976576,agnes_chang_marco,1
1498459285117976576,allison,1
1498459285117976576,gennady,1
1498459285117976576,josh_holder_scott,1
1498459285117976576,kozarovychi,1
1498459285117976576,larry,1
1498459285117976576,lazaro,1
1498459285117976576,weiyi,1
1498459285117976576,begin_feb,1
1498459285117976576,coal_power_plant,1
1498459285117976576,deputy_prime_minister_iryna,1
1498459285117976576,gamio_denise_lu_allison,1
1498459285117976576,holder_scott_reinhard_allison,1
1498459285117976576,kyiv_surrounding_echo_artillery,1
1498459285117976576,molotov_cocktail_deter_occupier,1
1498459285117976576,reactor_core_radioactive_fuel,1
1498459285117976576,reinhard_allison,1
1498459285117976576,russian_military_vehicle_enter,1
1498459285117976576,zelensky_18,1
1498459285117976576,000,1
1490040038167662598,covid-19,1
1488848456798064647,booster_fourth_covid_shot,1
1488848456798064647,covid-19,1
1500857578959609859,kenneth,1
1498666898392858624,taylor,1
1481385603367604224,bryan,1
1481385603367604224,kim,1
1499509941010374658,tim,1
1501666670162714627,13.6,1
1487176174321250307,fatima,1
1487176174321250307,jana,1
1487176174321250307,williams,1
1512606500371537925,michelin,1
1494320256831004681,lenny,1
1506337460053291008,clinton,1
1511354647155458066,martin,1
1487084766109343750,de_facto,1
1487084766109343750,lucio,1
1487084766109343750,martin,1
1505776241495973888,zelenska,1
1500539236021424129,mariana,1
1496578116826939393,kenneth,1
1486027349342797830,covid-19,1
1508904388647133184,booster_fourth_covid_shot,1
1508904388647133184,covid-19,1
1508908175734751232,agnes_chang_marco,1
1508908175734751232,allison,1
1508908175734751232,gennady,1
1508908175734751232,josh_holder_scott,1
1508908175734751232,kozarovychi,1
1508908175734751232,larry,1
1508908175734751232,lazaro,1
1508908175734751232,weiyi,1
1508908175734751232,begin_feb,1
1508908175734751232,coal_power_plant,1
1508908175734751232,deputy_prime_minister_iryna,1
1508908175734751232,gamio_denise_lu_allison,1
1508908175734751232,holder_scott_reinhard_allison,1
1508908175734751232,kyiv_surrounding_echo_artillery,1
1508908175734751232,molotov_cocktail_deter_occupier,1
1508908175734751232,reactor_core_radioactive_fuel,1
1508908175734751232,reinhard_allison,1
1508908175734751232,russian_military_vehicle_enter,1
1508908175734751232,zelensky_18,1
1508908175734751232,000,1
1503111052246097921,chris,1
1495059291107123207,clinton,1
1495059291107123207,december_2020,1
1495059291107123207,hamilton,1
1487221477560791047,williams,1
1493797312388292624,booster_fourth_covid_shot,1
1493797312388292624,covid-19,1
1479864259270123533,cheney,1
1479864259270123533,dick_cheney,1
1479516951223447555,covid-19,1
1509254171270258709,de_facto,1
1490724571359723525,covid-19,1
1490724571359723525,joe,1
1482377059854921737,covid-19,1
1498463050424373250,kenneth,1
1498463050424373250,mccarthy,1
1498463050424373250,nick,1
1501947258249498625,13.6,1
1479241407110033416,mccarthy,1
1482993625780924416,feng,1
1487483663658930176,williams,1
1499595533593284609,williams,1
1486067628573609988,davis,1
1486067628573609988,williams,1
1490797533987229698,chris,1
1499791843445329922,dozen_journalist_report_ground,1
1486451432366747648,covid-19,1
1492699391098081281,giuliani,1
1508523080083255299,martin,1
1511757105803546627,chris,1
1483866873380974603,anderson,1
1483866873380974603,clinton,1
1483866873380974603,craig,1
1483866873380974603,jeff,1
1483866873380974603,jeffrey,1
1491400265982959622,kim,1
1487382523256709126,chris,1
1488950413818744840,kueng,1
1495423269897490437,davis,1
1509938403718139906,chris,1
1509938403718139906,jeff,1
1509938403718139906,jfk8,1
1509572641656655872,nick,1
1492113464696922113,max,1
1492113464696922113,nick,1
1479030037819146244,covid-19,1
1479030037819146244,craig,1
1480464464646443010,max,1
1480860812914966533,bush,1
1480860812914966533,rumsfeld,1
1499930205565169671,jeff,1
1509961318421479428,tim,1
1494159689722048514,covid-19,1
1506608469985697797,judge_ketanji_brown_jackson,1
1485039621222416386,anderson,1
1485039621222416386,clinton,1
1485039621222416386,craig,1
1485039621222416386,jeff,1
1485039621222416386,jeffrey,1
1491483316326969347,iris,1
1491483316326969347,jeffrey,1
1491483316326969347,johnson,1
1491483316326969347,mike,1
1489705366904578056,covid-19,1
1487369946086715399,booster_fourth_covid_shot,1
1496904040281780229,molotov_cocktail_deter_occupier,1
1512848172720312323,covid-19,1
1513975271073980419,craig,1
1513975271073980419,joe,1
1513975271073980419,mortenson,1
1487162136665198597,giuliani,1
1487162136665198597,jeffrey,1
1487162136665198597,jenna,1
1487304560829997062,mike,1
1503155876617764871,chris,1
1480975319054049284,nick,1
1506439348866195460,judge_ketanji_brown_jackson,1
1506439348866195460,nixon,1
1490058910115500045,davis,1
1490058910115500045,martha,1
1507169170407915537,williams,1
1508597077210771457,craig,1
1508597077210771457,hamilton,1
1508597077210771457,jeffrey,1
1508597077210771457,lucy,1
1477344891042770949,covid-19,1
1477344891042770949,davis,1
1477344891042770949,mike,1
1507452295595929603,jan._15,1
1493260202455543811,cheney,1
1493260202455543811,joe,1
1493260202455543811,kenneth,1
1484601717022932993,bush,1
1484601717022932993,chris,1
1487908504065224709,jan._15,1
1487908504065224709,mike,1
1485960668633260037,covid-19,1
1500712878311153665,covid-19,1
1500712878311153665,taylor,1
1483559908087934990,covid-19,1
1480181331908870148,covid-19,1
1515076288255569920,jeff,1
1515076288255569920,johnson,1
1515076288255569920,mike,1
1515076288255569920,taylor,1
1515076288255569920,tim,1
1492532724489506821,johnson,1
1479135255466545152,covid-19,1
1489701318650474500,december_2020,1
1489701318650474500,mike,1
1504293961615171585,taylor,1
1484280858643243018,covid-19,1
1479825239039262720,johnson,1
1511599655829790720,covid-19,1
1491853751543640067,max,1
1491853751543640067,sharon,1
1510311132166250504,covid-19,1
1510311132166250504,kim,1
1503381455602388994,chris,1
1503381455602388994,joe,1
1503381455602388994,johnson,1
1490520730504732674,kim,1
1480547515720212487,bush,1
1480547515720212487,clinton,1
1501120574889865218,barak,1
1509883313544179714,covid-19,1
1501183224822865922,covid-19,1
1487583872527314946,mariana,1
1487583872527314946,martin,1
1500867808019820544,chris,1
1500867808019820544,tim,1
1505881930423840773,judge_ketanji_brown_jackson,1
1489441128072065026,2.2,1
1489441128072065026,chris,1
1489441128072065026,covid-19,1
1489441128072065026,mike,1
1487957575714889728,nick,1
1485741760076726274,covid-19,1
1513607235620032516,betsy,1
1513607235620032516,bush,1
1513607235620032516,cheney,1
1513607235620032516,clinton,1
1513607235620032516,december_2020,1
1513607235620032516,dick_cheney,1
1513607235620032516,dozen_journalist_report_ground,1
1513607235620032516,erdogan,1
1513607235620032516,giuliani,1
1513607235620032516,hamilton,1
1513607235620032516,nixon,1
1513607235620032516,reagan,1
1513607235620032516,taylor,1
1513607235620032516,williams,1
1485045880906567683,b-49373,1
1485045880906567683,dw2587,1
1489252449432920076,johnson,1
1503929064763101185,cambio,1
1503929064763101185,hijos,1
1503929064763101185,holubov,1
1503929064763101185,la_gente,1
1503929064763101185,se_ha,1
1511045954195148804,jenna,1
1511045954195148804,williams,1
1506699859386109963,reagan,1
